
2023-03-27 15:03:847 INFO  HomePage :45 - Clicking on accept the cookies : Products<br>
2023-05-09 09:05:325 INFO  HomePage :44 - Clicking on accept the cookies : Services<br>
2023-05-09 09:05:24 INFO  HomePage :49 - Clicking on accept the cookies : <br>
2023-05-09 12:05:701 INFO  HomePage :38 - Clicking on accept the cookies : Accept<br>
2023-05-09 12:05:935 INFO  HomePage :44 - Clicking on accept the cookies : Services<br>
2023-05-09 12:05:03 INFO  HomePage :49 - Clicking on accept the cookies : <br>
2023-05-23 20:05:51 INFO  HomePage :48 - Clicking on accept the cookies : Home<br>
2023-05-23 20:05:563 INFO  HomePage :53 - Clicking on accept the cookies : About us<br>
2023-05-23 20:05:642 INFO  HomePage :48 - Clicking on accept the cookies : Home<br>
2023-05-23 20:05:160 INFO  HomePage :53 - Clicking on accept the cookies : About us<br>
2023-05-23 20:05:93 INFO  HomePage :48 - Clicking on accept the cookies : Home<br>
2023-05-23 20:05:586 INFO  HomePage :53 - Clicking on accept the cookies : About us<br>
2023-05-23 20:05:212 INFO  HomePage :48 - Clicking on accept the cookies : Home<br>
2023-05-23 20:05:730 INFO  HomePage :53 - Clicking on accept the cookies : About us<br>
2023-05-26 10:05:543 INFO  HomePage :50 - Clicking on accept the cookies : WOMEN<br>
2023-05-26 10:05:533 INFO  HomePage :55 - Clicking on accept the cookies : MEN<br>
2023-05-26 10:05:566 INFO  HomePage :44 - Clicking on accept the cookies : THAT'S OK<br>
2023-05-26 10:05:775 INFO  HomePage :50 - Clicking on accept the cookies : WOMEN<br>
2023-05-26 10:05:262 INFO  HomePage :55 - Clicking on accept the cookies : MEN<br>
2023-05-26 10:05:356 INFO  HomePage :59 - Clicking on accept the cookies : SIGN ME UP<br>
2023-05-26 10:05:804 INFO  HomePage :44 - Clicking on accept the cookies : THAT'S OK<br>
2023-05-26 10:05:292 INFO  HomePage :50 - Clicking on accept the cookies : WOMEN<br>
2023-05-26 10:05:674 INFO  HomePage :55 - Clicking on accept the cookies : MEN<br>
2023-05-26 10:05:249 INFO  HomePage :59 - Clicking on accept the cookies : SIGN ME UP<br>
2023-05-26 10:05:08 INFO  HomePage :44 - Clicking on accept the cookies : THAT'S OK<br>
2023-05-26 10:05:141 INFO  HomePage :50 - Clicking on accept the cookies : WOMEN<br>
2023-05-26 10:05:597 INFO  HomePage :55 - Clicking on accept the cookies : MEN<br>
2023-05-26 10:05:919 INFO  HomePage :59 - Clicking on accept the cookies : SIGN ME UP<br>
2023-05-26 11:05:663 INFO  HomePage :44 - Clicking on accept the cookies : THAT'S OK<br>
2023-05-26 11:05:145 INFO  HomePage :50 - Clicking on accept the cookies : WOMEN<br>
2023-05-26 11:05:675 INFO  HomePage :55 - Clicking on accept the cookies : MEN<br>
2023-05-26 11:05:960 INFO  HomePage :59 - Clicking on accept the cookies : SIGN ME UP<br>
2023-06-02 15:06:518 INFO  HomePage :50 - Clicking on accept the cookies : Learn About Us<br>
2023-06-02 15:06:944 INFO  HomePage :50 - Clicking on accept the cookies : Learn About Us<br>
2023-06-02 15:06:853 INFO  HomePage :50 - Clicking on accept the cookies : Learn About Us<br>
2023-06-02 15:06:212 INFO  HomePage :50 - Clicking on accept the cookies : Learn About Us<br>
2023-06-03 11:06:440 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (01848cf4340291cf117ce102c3a26ad1)] -> xpath: //img[@id='site-logo']]
2023-06-03 11:06:626 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1b1801f67a2d3366b90f714e44dd0ba1)] -> xpath: //img[@id='site-logo']]
2023-06-03 11:06:688 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cf5237adf5c41e2bc8fcdadfc6423ee4)] -> xpath: //img[@id='site-logo']]
2023-06-03 11:06:887 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e95a9e1715b26476c7af3e3169d2a112)] -> xpath: //img[@id='site-logo']]
2023-06-03 12:06:727 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (38ec9cdfcbbc33a5a897290cb07ace01)] -> xpath: //title[contains(text(),'Home Page | Mail Travel')]]
2023-06-03 12:06:443 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5a338def9b74db3e1af597f0fdf3d0f7)] -> xpath: //title[contains(text(),'Home Page | Mail Travel')]]
2023-06-03 12:06:215 INFO  HomePage :52 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2738e201e012dac885f548a6432e5d18)] -> xpath: //title[contains(text(),'Home Page | Mail Travel')]]
2023-06-03 12:06:373 INFO  HomePage :58 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (11676570713f0989ff00e7ed6da2f2d8)] -> xpath: //title[contains(text(),'Home Page | Mail Travel')]]
2023-06-03 12:06:879 INFO  HomePage :40 - Clicking on accept the cookies : Accept All Cookies<br>
2023-06-03 12:06:508 INFO  HomePage :40 - Clicking on accept the cookies : Accept All Cookies<br>
2023-06-03 12:06:616 INFO  HomePage :40 - Clicking on accept the cookies : Accept All Cookies<br>
2023-06-04 11:06:307 INFO  HomePage :40 - Clicking on accept the cookies : Accept All Cookies<br>
2023-06-04 11:06:285 INFO  HomePage :40 - Clicking on accept the cookies : Accept All Cookies<br>
2023-06-04 12:06:965 INFO  HomePage :42 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (408f6f8b0ab72d7fd13ad235d34ebebe)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 12:06:120 INFO  HomePage :60 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (408f6f8b0ab72d7fd13ad235d34ebebe)] -> xpath: //head//title]
2023-06-04 12:06:263 INFO  HomePage :42 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (cce31ad17c2cbbb331d95fc72d330b76)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 12:06:419 INFO  HomePage :48 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cce31ad17c2cbbb331d95fc72d330b76)] -> name: searchtext]
2023-06-04 12:06:674 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (a03f28d416eaf2accae57229e23791ba)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 12:06:837 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a03f28d416eaf2accae57229e23791ba)] -> name: searchtext]
2023-06-04 12:06:875 INFO  HomePage :56 - Clicking on india : Proxy element for: DefaultElementLocator 'By.name: //span[@id='iterator_4_product_custom_product-name']'
2023-06-04 12:06:314 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (6e54fecdee64272d3dc388df2a9b0c71)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 12:06:462 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6e54fecdee64272d3dc388df2a9b0c71)] -> name: searchtext]
2023-06-04 12:06:496 INFO  HomePage :56 - Clicking on india : Proxy element for: DefaultElementLocator 'By.name: //input[@id='searchtext_freetext_search_form']'
2023-06-04 13:06:113 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (60f80b65f8eff67f41bd09ad9f3a8dc8)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 13:06:263 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (60f80b65f8eff67f41bd09ad9f3a8dc8)] -> name: searchtext]
2023-06-04 13:06:445 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (9e9d2d06bd5b3f10ba19debc1d89565b)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 13:06:627 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (9e9d2d06bd5b3f10ba19debc1d89565b)] -> name: searchtext]
2023-06-04 20:06:215 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (da50b62aebeb2446c9851493d160559d)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 20:06:422 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (da50b62aebeb2446c9851493d160559d)] -> name: searchtext]
2023-06-04 20:06:114 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (dbbd1a85dcbb77b84d2fcc377d9af906)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 20:06:249 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (dbbd1a85dcbb77b84d2fcc377d9af906)] -> name: searchtext]
2023-06-04 20:06:282 INFO  HomePage :60 - Clicking on india : Proxy element for: DefaultElementLocator 'By.id: iterator_5_product_custom_product-text'
2023-06-04 20:06:837 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (cc238fb66ca233ef67b2d73647ae4627)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 20:06:976 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cc238fb66ca233ef67b2d73647ae4627)] -> name: searchtext]
2023-06-04 20:06:60 INFO  HomePage :60 - Clicking on india : Proxy element for: DefaultElementLocator 'By.id: iterator_5_product_custom_product-text'
2023-06-04 20:06:867 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (7ede325f0a6cf1cdcae00c0dfb73b510)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 20:06:45 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7ede325f0a6cf1cdcae00c0dfb73b510)] -> name: searchtext]
2023-06-04 20:06:108 INFO  HomePage :60 - Clicking on india : Proxy element for: DefaultElementLocator 'By.id: iterator_5_product_custom_product-text'
2023-06-04 20:06:953 INFO  HomePage :43 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (e772e3e36a9a102e16a763e7325707e3)] -> xpath: //button[contains(text(),'Accept All Cookies')]]
2023-06-04 20:06:153 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e772e3e36a9a102e16a763e7325707e3)] -> name: searchtext]
2023-06-04 20:06:229 INFO  HomePage :60 - Clicking on india : Proxy element for: DefaultElementLocator 'By.xpath: //input[@xpath='1']'
2023-06-11 20:06:259 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (d5406243a89160fdf458a329fdb88914)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:193 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (42d70188955fd3bac9564ad43510c50f)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:276 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (42d70188955fd3bac9564ad43510c50f)] -> xpath: //a[contains(text(),'Explore more')]]
2023-06-11 20:06:480 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (5e0426cec1a1e106e9752b09a8fbcf7e)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:560 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5e0426cec1a1e106e9752b09a8fbcf7e)] -> xpath: //a[contains(text(),'Take a Closer Look')]]
2023-06-11 20:06:934 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5e0426cec1a1e106e9752b09a8fbcf7e)] -> xpath: //header/div[1]/div[1]/div[1]/nav[1]/div[1]/ul[1]/li[5]/a[1]/div[1]/span[1]]
2023-06-11 20:06:643 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (9a4f63ff0f92dc461f03b4e796423526)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:267 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (561357f3ab3734f61d1f0e3ad6a44cd8)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:348 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (561357f3ab3734f61d1f0e3ad6a44cd8)] -> xpath: //a[contains(text(),'Take a Closer Look')]]
2023-06-11 20:06:666 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (561357f3ab3734f61d1f0e3ad6a44cd8)] -> xpath: //header/div[1]/div[1]/div[1]/nav[1]/div[1]/ul[1]/li[5]/a[1]/div[1]/span[1]]
2023-06-11 20:06:896 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (7283d18b7d575665f328b9a4c6cd7e76)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-11 20:06:981 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7283d18b7d575665f328b9a4c6cd7e76)] -> xpath: //a[contains(text(),'Take a Closer Look')]]
2023-06-11 20:06:57 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7283d18b7d575665f328b9a4c6cd7e76)] -> xpath: //header/div[1]/div[1]/div[1]/nav[1]/div[1]/ul[1]/li[5]/a[1]/div[1]/span[1]]
2023-06-12 08:06:810 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (09da7e6110854c8067f43b8ec5d94c24)] -> xpath: //a[@id='wt-cli-accept-all-btn']]
2023-06-12 08:06:273 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (09da7e6110854c8067f43b8ec5d94c24)] -> xpath: //a[contains(text(),'Take a Closer Look')]]
2023-06-12 08:06:969 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (09da7e6110854c8067f43b8ec5d94c24)] -> xpath: //header/div[1]/div[1]/div[1]/nav[1]/div[1]/ul[1]/li[5]/a[1]/div[1]/span[1]]
2023-06-14 14:06:510 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (608f9735197a9c98b800fccc65ec1452)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:723 INFO  HomePage :47 - Clicking on login link : Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Take a Closer Look')]'
2023-06-14 14:06:663 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (7e4baa7136d3cc8ddc9857474cb0caa3)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:801 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7e4baa7136d3cc8ddc9857474cb0caa3)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 14:06:969 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7e4baa7136d3cc8ddc9857474cb0caa3)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 14:06:948 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (95bbd58aa450700403a6488b1647d51c)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:114 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (95bbd58aa450700403a6488b1647d51c)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 14:06:298 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (95bbd58aa450700403a6488b1647d51c)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 14:06:927 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (003500980710b710730af4c8ae8cafbb)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:59 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (003500980710b710730af4c8ae8cafbb)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 14:06:236 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (003500980710b710730af4c8ae8cafbb)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 14:06:674 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (c43039b33927116d1525d9f6077e65cf)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:828 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c43039b33927116d1525d9f6077e65cf)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 14:06:20 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c43039b33927116d1525d9f6077e65cf)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 14:06:930 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (44b3d2e19e550bff31e0e55f016f9c8e)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 14:06:63 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (44b3d2e19e550bff31e0e55f016f9c8e)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 14:06:231 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (44b3d2e19e550bff31e0e55f016f9c8e)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:316 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (b8e4d6faf9d75a1742cf6b79b0df81e2)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:993 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (a7514e0b3ed1dffdd1fd3d7669a269fa)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:137 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a7514e0b3ed1dffdd1fd3d7669a269fa)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:423 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a7514e0b3ed1dffdd1fd3d7669a269fa)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:894 INFO  HomePage :41 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (ea0351b82a56d0dc58be7c7a7d6a71e6)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:105 INFO  HomePage :47 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ea0351b82a56d0dc58be7c7a7d6a71e6)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:439 INFO  HomePage :51 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ea0351b82a56d0dc58be7c7a7d6a71e6)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:725 INFO  HomePage :44 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (1d10d431f8c50a1a72928c5bd4883525)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:871 INFO  HomePage :50 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1d10d431f8c50a1a72928c5bd4883525)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:108 INFO  HomePage :54 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1d10d431f8c50a1a72928c5bd4883525)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:355 INFO  HomePage :60 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1d10d431f8c50a1a72928c5bd4883525)] -> xpath: //body/main[1]/div[1]/div[1]/a[1]]
2023-06-14 20:06:134 INFO  HomePage :47 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (f33032e71aac70beaf7c6390b76ed9d0)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:254 INFO  HomePage :53 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f33032e71aac70beaf7c6390b76ed9d0)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:510 INFO  HomePage :57 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f33032e71aac70beaf7c6390b76ed9d0)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:999 INFO  HomePage :63 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f33032e71aac70beaf7c6390b76ed9d0)] -> xpath: //body/main[1]/div[1]/div[1]/a[1]]
2023-06-14 20:06:554 INFO  HomePage :67 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f33032e71aac70beaf7c6390b76ed9d0)] -> xpath:   //a[contains(text(),'Procurement Coordinator')]]
2023-06-14 20:06:446 INFO  HomePage :57 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:596 INFO  HomePage :63 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:824 INFO  HomePage :67 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:646 INFO  HomePage :73 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath: //body/main[1]/div[1]/div[1]/a[1]]
2023-06-14 20:06:993 INFO  HomePage :77 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath:   //a[contains(text(),'Procurement Coordinator')]]
2023-06-14 20:06:570 INFO  HomePage :81 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath:   //body/main[1]/div[1]/div[2]/div[1]/div[3]/div[1]/a[1]]
2023-06-14 20:06:633 INFO  HomePage :86 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> xpath: //body/main[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/form[1]/div[1]/div[2]/div[1]/div[1]/div[1]/input[1]]
2023-06-14 20:06:801 INFO  HomePage :91 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> name: ApplicantSurname]
2023-06-14 20:06:955 INFO  HomePage :96 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (14d93746f87642c11a6e23d0bb3058c4)] -> name: ApplicantEmail]
2023-06-14 20:06:897 INFO  HomePage :61 - Clicking on accept cookies : [[ChromeDriver: chrome on WINDOWS (c9522cbbfb42a32abee832e8f2a565f3)] -> xpath: //a[@id='cookie_action_close_header']]
2023-06-14 20:06:28 INFO  HomePage :67 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c9522cbbfb42a32abee832e8f2a565f3)] -> xpath: //a[@id='menu-item-dropdown-215']]
2023-06-14 20:06:267 INFO  HomePage :71 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c9522cbbfb42a32abee832e8f2a565f3)] -> xpath: //a[contains(text(),'Landside')]]
2023-06-14 20:06:611 INFO  HomePage :77 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c9522cbbfb42a32abee832e8f2a565f3)] -> xpath: //body/main[1]/div[1]/div[1]/a[1]]
2023-06-14 20:06:962 INFO  HomePage :81 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c9522cbbfb42a32abee832e8f2a565f3)] -> xpath:   //a[contains(text(),'Procurement Coordinator')]]
